1.000000000000000000e+00,0.000000000000000000e+00,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.055555555555555713e+01,-3.974776962466900443e+01,5.055555555555555713e+01,1.599813199082695725e+01,5.055555555555555713e+01,3.974776962466901153e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.055555555555555713e+01,9.030332518022457577e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.162777777777777857e+02,-2.458110295800234724e+01,6.572222222222222854e+01,2.060103181893123292e+01,6.572222222222222854e+01,2.458110295800234724e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.162777777777777857e+02,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.845277777777777715e+02,-2.205332518022457577e+01,6.824999999999998579e+01,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.845277777777777715e+02,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.527777777777777430e+02,-2.205332518022458999e+01,6.824999999999997158e+01,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.527777777777777430e+02,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.210277777777777715e+02,-2.205332518022453314e+01,6.825000000000002842e+01,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.210277777777777715e+02,9.030332518022456156e+01,2.407121638807392401e+02,1.428585574128405540e+02,8.594444444444444287e+01,5.818406278002186127e+01,1.484873879602464228e+02,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.288030018572849826e+02,9.030332518022457577e+01,1.437713506831558448e+02,4.701099029073665747e+01,1.516666666666666572e+02,2.334268060304958681e+01,1.136460057832741626e+02,1.942600227663319856e+01,6.572222222222222854e+01,2.458110295800234724e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.986776569574033147e+02,9.030332518022457577e+01,4.287400261152235714e+01,1.842832188305508723e+01,2.173888888888888573e+02,-1.028976875416162784e+01,8.001355642606294793e+01,1.942600227663319856e+01,6.572222222222222854e+01,2.458110295800234724e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.358172107719439339e+02,9.030332518022457577e+01,1.559663404909543090e+02,3.578409488908555147e+01,1.617777777777777430e+02,2.740767720564909382e+01,1.177110023858736696e+02,1.942600227663319856e+01,6.572222222222222854e+01,2.458110295800234724e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.975618726668632803e+02,9.030332518022457577e+01,5.451541959826288064e+01,1.966270404579918818e+01,2.072777777777777430e+02,-6.409296425248044216e+00,8.389402875497653156e+01,1.889307754107847259e+01,6.572222222222222854e+01,2.458110295800234724e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.269404818235769312e+02,9.030332518022456156e+01,3.297244835685461339e+02,3.998527055565733690e+01,4.297222222222218591e+01,9.543816934262412133e+01,1.857414945228486829e+02,2.208855150945663937e+01,7.583333333333332860e+01,1.446999184689123652e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.295749277787952281e+01,9.030332518022456156e+01,5.022213360726635756e+01,6.503848150813098528e+00,1.137499999999999574e+02,-2.784836200024685127e+00,8.751848898019987644e+01,2.050248733239173760e+01,7.077777777777777146e+01,1.952554740244679365e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.202538481508130559e+02,9.030332518022456156e+01,7.283896528215690225e+00,1.647917132002638674e+00,1.845277777777777146e+02,-1.709758189304157838e+01,7.320574328718298318e+01,2.050248733239173760e+01,7.077777777777777146e+01,1.952554740244679365e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.861756949097803613e+02,9.030332518022456156e+01,2.215401716009297139e+00,1.709826546631072475e-01,2.553055555555554861e+02,-1.878708016377700574e+01,7.151624501644755583e+01,2.050248733239173760e+01,7.077777777777777146e+01,1.952554740244679365e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,4.630332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00
