1.000000000000000000e+00,0.000000000000000000e+00,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.055555555555555713e+01,-3.974776962466900443e+01,5.055555555555555713e+01,1.599813199082695725e+01,5.055555555555555713e+01,3.974776962466901153e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.055555555555555713e+01,9.030332518022457577e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162777777777777857e+02,-2.458110295800234724e+01,6.572222222222222854e+01,2.060103181893123292e+01,6.572222222222222854e+01,2.458110295800234724e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.162777777777777857e+02,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.845277777777777715e+02,-2.205332518022457577e+01,6.824999999999998579e+01,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.845277777777777715e+02,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.527777777777777430e+02,-2.205332518022458999e+01,6.824999999999997158e+01,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.527777777777777430e+02,9.030332518022456156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.210277777777777715e+02,-2.205332518022453314e+01,6.825000000000002842e+01,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.210277777777777715e+02,9.030332518022456156e+01,2.407121638807392401e+02,0.000000000000000000e+00,1.428585574128405540e+02,8.594444444444444287e+01,5.818406278002186127e+01,1.484873879602464228e+02,2.094441396312855375e+01,6.825000000000000000e+01,2.205332518022456867e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.288030018572849826e+02,9.030332518022457577e+01,1.437713506831558448e+02,0.000000000000000000e+00,4.701099029073665747e+01,1.516666666666666856e+02,2.334268060304964365e+01,1.136460057832742194e+02,1.942600227663319856e+01,6.572222222222222854e+01,2.458110295800234368e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.986776569574033431e+02,9.030332518022457577e+01,4.287400261152235714e+01,0.000000000000000000e+00,1.842832188305508723e+01,2.173888888888889142e+02,-1.028976875416159942e+01,8.001355642606297636e+01,1.942600227663319856e+01,6.572222222222222854e+01,2.458110295800234368e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.358172107719439907e+02,9.030332518022457577e+01,1.559663404909543090e+02,0.000000000000000000e+00,3.578409488908555147e+01,1.617777777777777999e+02,2.740767720564903698e+01,1.177110023858736128e+02,1.942600227663319856e+01,6.572222222222222854e+01,2.458110295800234368e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.975618726668633371e+02,9.030332518022457577e+01,5.451541959826288064e+01,0.000000000000000000e+00,1.966270404579918818e+01,2.072777777777777999e+02,-6.409296425248044216e+00,8.389402875497653156e+01,1.889307754107847259e+01,6.572222222222222854e+01,2.458110295800234368e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01,2.525635918921340206e+01,0.000000000000000000e+00,0.000000000000000000e+00
